        2015           2          14           2          28   55.7799988       37.1599998      -117.259666       1.86000001       4.76999998    
        2015           5          22          18          47   40.1800003       37.3228302      -114.445000      -1.35000002       5.30000019    
        2016           2          24           0           2   23.8700008       35.5402603      -119.376183       15.9010000       4.86999989    
        2016           6          10           8           4   38.5099983       33.4383316      -116.431000       13.0600004       5.19000006    
        2017          11          13          19          31   30.2199993       36.6074982      -121.264832       2.50999999       4.59999990    
        2018           1          21          17           4   14.6099997       30.2208309      -113.860672     -0.270000011       4.50000000    
        2018           4           5          19          29   16.7500000       33.8496704      -119.715172       10.2100000       5.30999994    
        2018           7           5          15          17   37.1399994       35.8946686      -115.757332       4.65000010       4.61999989    
        2018          11          19          20          18   42.6899986       32.2271690      -115.257668       17.6200008       4.82000017    
        2019           2          25          18          27   9.98999977       30.2136707      -114.230499       10.3400002       4.53999996    
        2019           4           6          21           1   38.4300003       30.4643307      -114.033333       18.5200005       5.19999981    
        2019           7           4          17          33   48.5299988       35.7075005      -117.501503       11.7799997       6.40000010    

