        2005          10          16          21          11   34.9399986       32.4249992      -118.180168       23.4699993       4.98999977    
        2005          12           3           7          49   34.5559998       34.3283882      -116.829376       4.64900017       4.17000008    
        2006           3          29           1          36   22.9950008       35.6232986      -117.577232       8.85499954       4.11000013    
        2006           5          24           4          20   26.6000004       32.3593292      -115.253998       16.3799992       5.36999989    
        2006           6          13          15          30   21.7989998       31.8252201      -116.344307       4.88700008       4.48999977    
        2006           6          30           0          28   6.66900015       33.2386017      -116.026100       4.34100008       4.36999989    
        2006           7          12          22          20   50.1879997       36.0743484      -117.895363       7.29699993       4.01999998    
        2006           9          14           0          11   6.23999977       32.7094498      -116.039597       5.98500013       4.05000019    
        2006          11          26          22          11   49.0909996       37.4582596      -118.843369       9.28499985       4.11999989    
        2006          12           8          22          46   9.94999981       31.7730007      -116.329826       11.6000004       4.32999992    
        2006          12          24           3          43   38.8979988       33.7074890      -116.041420       12.5039997       4.11000013    
        2007           3          30           9           9   35.8979988       36.0290604      -117.768967       2.33100009       4.11000013    
        2007           4          15          22          57   26.9060001       32.7003784      -116.040062       7.61499977       4.40999985    
        2007           5          22          11          34   12.7580004       35.8633003      -120.426964       3.76500010       4.09000015    
        2007           6           2           5          11   26.4099998       33.8766518      -116.199837       9.19400024       4.26000023    
        2007           7           2          19          58   51.9099998       36.8051682      -121.632332       4.86999989       4.36000013    
        2007           8           9           7          58   48.7700005       34.3038292      -118.632332       6.48000002       4.65999985    
        2007           9           2          17          29   14.9469995       33.7379112      -117.488968       9.98499966       4.73000002    
        2007           9          13           0          51   42.4199982       36.2818298      -120.287331       12.7799997       4.01999998    
        2007          10          16           8          53   44.0239983       34.3754997      -117.650490       8.33300018       4.19999981    
        2007          11          28          22          49   29.6200008       31.6906700      -115.510002       16.7800007       4.17000008    
        2007          12          19          12          14   9.79800034       34.1627197      -116.990868       11.9709997       4.05999994    
        2008           2           9           7          12   6.61000013       32.3603287      -115.279831       6.19999981       5.09999990    
        2008           5           1           3          55   36.0079994       33.4467087      -116.440048       8.87300014       4.19000006    
        2008           6          18           6          50   26.4549999       31.8771305      -116.339539       7.18900013       4.34999990    
        2008           7          29          18          42   15.2700005       33.9510002      -117.765999       14.8199997       5.44000006    
        2008           9           5          21          54   34.4300003       32.3793297      -115.246674       14.5500002       4.63000011    
        2008          10           2           9          41   49.2669983       34.0909119      -116.971184       14.2849998       4.13999987    
        2008          11          17          12          35   42.3730011       33.5066490      -116.850723       11.1910000       4.11000013    
        2008          11          29          21          14   9.35299969       35.9724007      -117.316841       4.65799999       4.03000021    
        2008          12          28           5          17   7.86600018       32.5652809      -115.521477       15.0299997       4.51999998    
        2009           1           9           3          49   46.3559990       34.1093216      -117.305634       14.6639996       4.44999981    
        2009           1          29           8          41   59.4000015       32.6828308      -118.273331       11.8999996       4.19000006    
        2009           3          24          11          55   44.0099983       33.3133583      -115.735519       7.12400007       4.76999998    
        2009           4          12           3          19   24.4599991       32.3793297      -115.254669       17.4099998       4.21999979    
        2009           5           2           1          11   13.6250000       34.0749397      -118.892059       11.7119999       4.42000008    
        2009           6          20           1           0   30.4710007       32.8768005      -118.036598       13.7819996       4.11000013    
        2009           6          29          21          40  0.409999996       31.9720001      -115.474998       15.7299995       4.19999981    
        2009           9          19          22          55   19.0100002       32.4736710      -115.301666       13.1000004       5.07999992    
        2009          10           1          10           1   23.9699993       36.3844986      -117.851501       3.56999993       5.00000000    
        2009          10          13           8          38   52.5200005       32.2358284      -115.323669       12.7900000       4.32000017    
        2009          11          15          22          45   27.2479992       33.1834793      -119.287613       9.56400013       4.34999990    
        2009          12          30          18          48   57.1800003       32.4630013      -115.169502       17.0200005       5.80000019    
        2010           1           7          18           9   33.3699989       37.5003319      -121.846329       4.23999977       4.09999990    
        2010           2           1          14          19   48.8100014       32.0431709      -117.459328       11.4499998       4.40000010    
        2010           2          13          21          39   6.62200022       34.0122604      -117.184258       8.61900043       4.09999990    
        2010           3           9           4          18   21.8789997       32.9991112      -116.338699       6.40999985       4.01999998    
        2010           4           4          22          40   42.4700012       32.2991714      -115.293327       16.2000008       7.19999981
        2010           5          26           3          57   29.2479992       32.1978416      -117.620270       12.5609999       4.21999979    
        2010           6          10          22           7   14.3590002       32.0895500      -115.114990       13.6160002       4.13999987    
        2010           7           5           9          30   36.7099991       31.7756691      -114.996834       29.5000000       4.36000013    
        2010           8           6          17          39   31.7329998       33.9840088      -116.438766       8.30399990       4.05000019    
        2010           8          24          21          43   40.2509995       32.4158897      -115.419006       11.8920002       4.21999979    
        2010           9          25          16          47   38.5000000       31.2301693      -115.568832       20.6900005       4.21000004    
        2010          10           5          21          22   47.1660004       37.1620903      -117.378738       3.81500006       4.03000021    
        2010          10          20          23           1   53.6899986       31.3815002      -116.074173       1.92999995       4.69999981    
        2010          12           9           9           2   28.2010002       32.6283493      -115.757057       7.54600000       4.01000023    
        2011           4          11          13           0   12.6300001       31.2466698      -115.466667       7.23999977       4.07000017    
        2011           5           3          21          41   50.0340004       36.3993111      -117.872932       9.00899982       4.44999981    
        2011           6           9          15          22   12.3509998       32.6531410      -115.735748       3.59200001       4.42000008    
        2011           8          27           7          18   19.7399998       36.5476685      -121.232498       2.08999991       4.46000004    
        2011           9          13          20          18   9.91899967       32.1354485      -115.157356       12.7189999       4.03000021    
        2011          10          13          15          57   14.2830000       31.8124104      -116.027733       15.1960001       4.26000023    
        2011          11           1          15          38   22.9370003       35.6915512      -117.604698       8.02200031       4.09999990    
        2011          12          30          15          34   30.7399998       32.2231712      -115.266167       12.3400002       4.30999994    
        2012           5          22          15           6   24.8419991       32.6818504      -115.712914       8.03299999       4.03000021    
        2012           8           6           7          35   49.3899994       35.9501686      -120.509171       9.57999992       4.44999981    
        2012           8          26          19          20   4.34000015       33.0245018      -115.544670       11.9300003       4.59000015    
        2012           9           7          13          23   49.6839981       36.1284294      -120.013229       6.80499983       4.09999990    
