,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080430,2008.3294,-189.7,194.4,-6.3,rrr,2.4,2.6,7.9,0.01,Southern_California.20080430.stacov.point-2016/02/16-10:59:30 
1,20080501,2008.3321,-194.4,194.2,3.4,rrr,2.4,2.6,7.9,0.0208,Southern_California.20080501.stacov.point-2016/02/16-10:59:34 
2,20080502,2008.3348,-187.8,194.8,-6.6,rrr,2.4,2.6,7.9,0.0147,Southern_California.20080502.stacov.point-2016/02/16-10:59:37 
3,20080503,2008.3376,-187.5,195.2,-6.2,rrr,2.4,2.6,7.9,0.0134,Southern_California.20080503.stacov.point-2016/02/16-10:59:40 
4,20080504,2008.3403,-188.4,193.8,-6.5,rrr,2.4,2.6,7.9,0.0187,Southern_California.20080504.stacov.point-2016/02/16-10:59:45 
5,20080505,2008.343,-188.7,194.7,-10.5,rrr,2.4,2.6,7.9,0.0091,Southern_California.20080505.stacov.point-2016/02/16-10:59:47 
6,20080506,2008.3458,-186.8,195.0,-13.4,rrr,2.4,2.6,8.0,0.0038,Southern_California.20080506.stacov.point-2016/02/16-10:59:49 
7,20080507,2008.3485,-194.3,192.9,-1.1,rrr,2.4,2.6,7.9,0.0195,Southern_California.20080507.stacov.point-2016/02/16-10:59:51 
8,20080508,2008.3513,-190.5,193.3,-4.7,rrr,2.4,2.6,7.9,0.0161,Southern_California.20080508.stacov.point-2016/02/16-10:59:54 
9,20080509,2008.354,-189.6,193.1,-0.4,rrr,2.4,2.6,7.9,0.0253,Southern_California.20080509.stacov.point-2016/02/16-10:59:56 
10,20080510,2008.3567,-189.7,193.3,-6.7,rrr,2.4,2.6,7.9,0.0134,Southern_California.20080510.stacov.point-2016/02/16-11:00:00 
11,20080511,2008.3595,-189.3,192.7,-4.1,rrr,2.4,2.6,7.9,0.0072,Southern_California.20080511.stacov.point-2016/02/16-11:00:03 
12,20080512,2008.3622,-189.6,192.4,-2.7,rrr,2.4,2.6,7.9,0.0208,Southern_California.20080512.stacov.point-2016/02/16-11:00:05 
13,20080513,2008.365,-190.7,194.2,-4.9,rrr,2.4,2.6,7.9,0.016,Southern_California.20080513.stacov.point-2016/02/16-11:00:07 
14,20080514,2008.3677,-189.1,194.0,-9.9,rrr,2.4,2.6,7.9,0.0187,Southern_California.20080514.stacov.point-2016/02/16-11:00:10 
15,20080515,2008.3704,-188.0,194.2,-5.1,rrr,2.4,2.6,7.9,0.02,Southern_California.20080515.stacov.point-2016/02/16-11:00:15 
16,20080516,2008.3732,-188.9,191.0,-7.0,rrr,2.4,2.6,7.9,0.0131,Southern_California.20080516.stacov.point-2016/02/16-11:00:18 
17,20080517,2008.3759,-188.9,190.4,-9.2,rrr,2.5,2.6,8.0,0.0184,Southern_California.20080517.stacov.point-2016/02/16-11:00:20 
18,20080518,2008.3786,-189.4,191.8,-0.1,rrr,2.5,2.6,8.2,-0.0312,Southern_California.20080518.stacov.point-2016/02/16-11:00:23 
19,20080519,2008.3814,-189.9,195.7,8.2,rrr,2.4,2.7,7.9,0.0186,Southern_California.20080519.stacov.point-2016/02/16-11:00:27 
20,20080520,2008.3841,-187.5,191.0,-9.2,rrr,2.4,2.6,7.9,0.0294,Southern_California.20080520.stacov.point-2016/02/16-11:00:29 
21,20080521,2008.3869,-185.9,188.6,-2.0,rrr,2.5,2.6,8.2,-0.0058,Southern_California.20080521.stacov.point-2016/02/16-11:00:31 
22,20080522,2008.3896,-178.7,193.2,-16.1,rrr,2.5,2.6,8.2,-0.0313,Southern_California.20080522.stacov.point-2016/02/16-11:00:37 
23,20080523,2008.3923,-188.9,192.4,-5.0,rrr,2.4,2.7,7.9,0.003,Southern_California.20080523.stacov.point-2016/02/16-11:00:41 
24,20080524,2008.3951,-187.6,193.2,-8.3,rrr,2.4,2.5,7.5,-0.0152,Southern_California.20080524.stacov.point-2016/02/16-11:00:44 
25,20080525,2008.3978,-188.5,192.3,-9.0,rrr,2.4,2.6,7.9,0.0139,Southern_California.20080525.stacov.point-2016/02/16-11:00:46 
26,20080526,2008.4005,-188.6,192.0,-6.0,rrr,2.4,2.6,7.9,0.0111,Southern_California.20080526.stacov.point-2016/02/16-11:00:49 
27,20080527,2008.4033,-187.9,192.8,-13.9,rrr,2.4,2.6,7.7,0.0377,Southern_California.20080527.stacov.point-2016/02/16-11:00:51 
28,20080528,2008.406,-186.4,192.8,-14.7,rrr,2.4,2.6,7.6,0.0417,Southern_California.20080528.stacov.point-2016/02/16-11:00:53 
29,20080529,2008.4088,-188.0,190.9,-13.0,rrr,2.4,2.6,7.9,0.0166,Southern_California.20080529.stacov.point-2016/02/16-11:00:57 
30,20080530,2008.4115,-187.8,194.2,-7.0,rrr,2.4,2.6,7.9,0.0103,Southern_California.20080530.stacov.point-2016/02/16-11:01:01 
31,20080531,2008.4142,-184.7,193.9,-9.6,rrr,2.4,2.6,7.9,0.0179,Southern_California.20080531.stacov.point-2016/02/16-11:01:04 
32,20080601,2008.417,-186.1,193.5,-7.3,rrr,2.4,2.6,7.7,0.0375,Southern_California.20080601.stacov.point-2016/02/16-11:01:06 
33,20080602,2008.4197,-187.0,192.8,-5.8,rrr,2.4,2.6,7.9,0.0025,Southern_California.20080602.stacov.point-2016/02/16-11:01:09 
34,20080603,2008.4224,-187.0,191.8,-6.5,rrr,2.4,2.6,7.9,0.0137,Southern_California.20080603.stacov.point-2016/02/16-11:01:12 
35,20080604,2008.4252,-192.4,189.7,1.4,rrr,2.4,2.6,7.9,0.0263,Southern_California.20080604.stacov.point-2016/02/16-11:01:15 
36,20080605,2008.4279,-189.5,192.7,2.6,rrr,2.5,2.6,8.2,-0.0227,Southern_California.20080605.stacov.point-2016/02/16-11:01:17 
37,20080606,2008.4307,-192.9,190.4,-0.3,rrr,2.4,2.6,8.0,0.0169,Southern_California.20080606.stacov.point-2016/02/16-11:01:19 
38,20080607,2008.4334,-188.4,189.9,-8.6,rrr,2.4,2.7,7.9,0.0039,Southern_California.20080607.stacov.point-2016/02/16-11:01:23 
39,20080608,2008.4361,-188.7,192.8,3.8,rrr,2.4,2.7,7.8,0.0132,Southern_California.20080608.stacov.point-2016/02/16-11:01:28 
40,20080609,2008.4389,-186.5,192.8,-7.0,rrr,2.4,2.7,7.8,0.0107,Southern_California.20080609.stacov.point-2016/02/16-11:01:32 
41,20080610,2008.4416,-185.6,193.0,-5.3,rrr,2.4,2.6,7.9,0.0161,Southern_California.20080610.stacov.point-2016/02/16-11:01:34 
42,20080611,2008.4443,-190.1,191.5,2.7,rrr,2.4,2.6,7.9,0.0172,Southern_California.20080611.stacov.point-2016/02/16-11:01:42 
