,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080417,2008.2938,-147.3,127.2,-9.7,rrr,2.5,2.8,9.0,0.0895,Southern_California.20080417.stacov.point-2016/02/16-10:58:54 
1,20080418,2008.2965,-149.0,126.2,-7.5,rrr,2.5,2.8,9.0,0.097,Southern_California.20080418.stacov.point-2016/02/16-10:58:59 
2,20080419,2008.2992,-147.7,126.0,-9.0,rrr,2.5,2.8,8.9,0.0955,Southern_California.20080419.stacov.point-2016/02/16-10:59:02 
3,20080420,2008.302,-148.2,127.5,-10.7,rrr,2.5,2.8,9.0,0.0899,Southern_California.20080420.stacov.point-2016/02/16-10:59:06 
4,20080421,2008.3047,-146.8,125.8,-8.8,rrr,2.5,2.7,9.0,0.0927,Southern_California.20080421.stacov.point-2016/02/16-10:59:09 
5,20080422,2008.3075,-148.6,126.9,-7.9,rrr,2.5,2.8,8.7,0.1195,Southern_California.20080422.stacov.point-2016/02/16-10:59:10 
6,20080423,2008.3102,-146.6,125.1,-3.5,rrr,2.5,2.8,9.1,0.0778,Southern_California.20080423.stacov.point-2016/02/16-10:59:13 
7,20080424,2008.3129,-141.9,128.6,-14.9,rrr,2.6,2.8,9.1,0.0859,Southern_California.20080424.stacov.point-2016/02/16-10:59:15 
8,20080425,2008.3157,-144.0,126.9,-13.3,rrr,2.5,2.8,9.0,0.0863,Southern_California.20080425.stacov.point-2016/02/16-10:59:18 
9,20080426,2008.3184,-143.3,127.8,-21.0,rrr,2.6,2.7,9.1,0.0882,Southern_California.20080426.stacov.point-2016/02/16-10:59:21 
10,20080427,2008.3211,-147.6,130.8,-9.8,rrr,2.6,2.7,9.1,0.0892,Southern_California.20080427.stacov.point-2016/02/16-10:59:22 
11,20080428,2008.3239,-146.2,127.5,-6.5,rrr,2.6,2.7,9.3,0.0556,Southern_California.20080428.stacov.point-2016/02/16-10:59:23 
12,20080429,2008.3266,-146.7,127.0,-8.3,rrr,2.7,2.7,9.3,0.0752,Southern_California.20080429.stacov.point-2016/02/16-10:59:26 
13,20080430,2008.3294,-145.1,129.9,-20.6,rrr,2.5,2.7,9.1,0.0724,Southern_California.20080430.stacov.point-2016/02/16-10:59:30 
14,20080501,2008.3321,-142.3,127.0,-10.4,rrr,2.5,2.7,9.0,0.0934,Southern_California.20080501.stacov.point-2016/02/16-10:59:34 
15,20080502,2008.3348,-146.7,126.9,-4.4,rrr,2.5,2.7,9.0,0.0875,Southern_California.20080502.stacov.point-2016/02/16-10:59:37 
16,20080503,2008.3376,-148.0,127.6,-5.8,rrr,2.5,2.7,9.0,0.0898,Southern_California.20080503.stacov.point-2016/02/16-10:59:40 
17,20080504,2008.3403,-146.8,126.9,-6.4,rrr,2.5,2.8,9.1,0.072,Southern_California.20080504.stacov.point-2016/02/16-10:59:45 
18,20080505,2008.343,-148.0,126.6,-7.0,rrr,2.5,2.7,9.0,0.1009,Southern_California.20080505.stacov.point-2016/02/16-10:59:47 
19,20080506,2008.3458,-147.9,126.2,-12.1,rrr,2.5,2.7,9.4,0.0415,Southern_California.20080506.stacov.point-2016/02/16-10:59:49 
20,20080507,2008.3485,-146.3,128.2,-7.1,rrr,2.6,2.7,9.3,0.0335,Southern_California.20080507.stacov.point-2016/02/16-10:59:51 
21,20080508,2008.3513,-145.4,125.2,-15.2,rrr,2.5,2.7,9.0,0.0835,Southern_California.20080508.stacov.point-2016/02/16-10:59:54 
22,20080509,2008.354,-145.0,126.2,-13.6,rrr,2.5,2.7,9.1,0.0664,Southern_California.20080509.stacov.point-2016/02/16-10:59:56 
23,20080510,2008.3567,-146.4,125.2,-11.0,rrr,2.5,2.8,9.0,0.0954,Southern_California.20080510.stacov.point-2016/02/16-11:00:00 
24,20080511,2008.3595,-147.7,125.2,-4.4,rrr,2.5,2.8,9.0,0.0831,Southern_California.20080511.stacov.point-2016/02/16-11:00:03 
25,20080512,2008.3622,-149.4,124.1,-0.2,rrr,2.5,2.7,9.0,0.0841,Southern_California.20080512.stacov.point-2016/02/16-11:00:05 
26,20080513,2008.365,-146.4,126.9,-4.9,rrr,2.5,2.7,9.0,0.0765,Southern_California.20080513.stacov.point-2016/02/16-11:00:07 
27,20080514,2008.3677,-145.4,126.9,-10.9,rrr,2.5,2.8,8.7,0.1154,Southern_California.20080514.stacov.point-2016/02/16-11:00:10 
28,20080515,2008.3704,-144.4,126.9,-10.6,rrr,2.5,2.8,8.7,0.1271,Southern_California.20080515.stacov.point-2016/02/16-11:00:15 
29,20080516,2008.3732,-146.0,126.8,-8.5,rrr,2.5,2.8,9.0,0.0995,Southern_California.20080516.stacov.point-2016/02/16-11:00:18 
30,20080517,2008.3759,-145.6,122.1,-21.6,rrr,2.5,2.7,9.1,0.073,Southern_California.20080517.stacov.point-2016/02/16-11:00:20 
31,20080518,2008.3786,-148.2,121.8,-23.5,rrr,2.6,2.8,9.1,0.0704,Southern_California.20080518.stacov.point-2016/02/16-11:00:23 
32,20080519,2008.3814,-145.7,125.0,-27.9,rrr,2.5,2.7,9.0,0.0889,Southern_California.20080519.stacov.point-2016/02/16-11:00:27 
33,20080520,2008.3841,-147.5,124.5,-6.4,rrr,2.5,2.8,9.0,0.0944,Southern_California.20080520.stacov.point-2016/02/16-11:00:29 
34,20080521,2008.3869,-151.1,128.3,-7.3,rrr,2.5,2.7,9.1,0.0687,Southern_California.20080521.stacov.point-2016/02/16-11:00:31 
