,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20070601,2007.4149,-223.7,210.6,-6.0,rrr,2.4,2.7,8.2,0.0142,Southern_California.20070601.stacov.point-2016/02/16-10:40:50 
1,20070602,2007.4176,-224.7,210.1,-6.6,rrr,2.4,2.7,8.2,0.0166,Southern_California.20070602.stacov.point-2016/02/16-10:40:52 
2,20070603,2007.4204,-223.9,209.1,-1.7,rrr,2.4,2.7,8.3,0.011,Southern_California.20070603.stacov.point-2016/02/16-10:40:55 
3,20070604,2007.4231,-223.1,210.0,-7.7,rrr,2.4,2.7,8.3,0.0127,Southern_California.20070604.stacov.point-2016/02/16-10:40:58 
4,20070605,2007.4258,-223.6,210.6,-7.1,rrr,2.5,2.7,8.6,-0.0044,Southern_California.20070605.stacov.point-2016/02/16-10:41:00 
5,20070606,2007.4286,-226.5,208.7,-2.6,rrr,2.4,2.7,8.3,-0.0008,Southern_California.20070606.stacov.point-2016/02/16-10:41:02 
6,20070607,2007.4313,-225.0,207.8,-8.7,rrr,2.4,2.7,8.2,0.0153,Southern_California.20070607.stacov.point-2016/02/16-10:41:03 
7,20070608,2007.4341,-222.1,209.2,-8.7,rrr,2.4,2.7,8.3,0.0119,Southern_California.20070608.stacov.point-2016/02/16-10:41:06 
8,20070609,2007.4368,-222.2,210.9,-6.0,rrr,2.4,2.7,8.3,0.0151,Southern_California.20070609.stacov.point-2016/02/16-10:41:10 
9,20070610,2007.4395,-223.8,210.1,-6.3,rrr,2.4,2.7,8.3,0.0076,Southern_California.20070610.stacov.point-2016/02/16-10:41:12 
10,20070611,2007.4423,-223.1,209.2,-7.1,rrr,2.4,2.8,8.5,-0.0335,Southern_California.20070611.stacov.point-2016/02/16-10:41:15 
11,20070612,2007.445,-224.1,208.1,-9.4,rrr,2.4,2.8,8.3,0.0108,Southern_California.20070612.stacov.point-2016/02/16-10:41:17 
12,20070613,2007.4478,-224.2,208.0,-9.3,rrr,2.4,2.7,8.3,0.0144,Southern_California.20070613.stacov.point-2016/02/16-10:41:23 
13,20070614,2007.4505,-224.7,210.3,-12.7,rrr,2.3,2.7,8.3,0.0161,Southern_California.20070614.stacov.point-2016/02/16-10:41:26 
14,20070615,2007.4532,-224.7,208.8,-4.2,rrr,2.4,2.7,8.3,0.0201,Southern_California.20070615.stacov.point-2016/02/16-10:41:28 
15,20070616,2007.456,-224.2,208.9,-7.1,rrr,2.4,2.7,8.3,0.0165,Southern_California.20070616.stacov.point-2016/02/16-10:41:31 
16,20070617,2007.4587,-223.0,209.2,-9.2,rrr,2.4,2.7,8.3,0.0163,Southern_California.20070617.stacov.point-2016/02/16-10:41:36 
17,20070618,2007.4614,-223.1,210.3,-6.4,rrr,2.4,2.7,8.3,0.0233,Southern_California.20070618.stacov.point-2016/02/16-10:41:40 
18,20070619,2007.4642,-223.2,210.5,-9.6,rrr,2.4,2.7,8.3,0.0126,Southern_California.20070619.stacov.point-2016/02/16-10:41:42 
19,20070620,2007.4669,-222.9,210.3,-8.3,rrr,2.4,2.7,8.3,0.0131,Southern_California.20070620.stacov.point-2016/02/16-10:41:44 
20,20070621,2007.4697,-221.7,208.8,-8.9,rrr,2.4,2.7,8.3,0.0203,Southern_California.20070621.stacov.point-2016/02/16-10:41:46 
21,20070622,2007.4724,-223.5,210.5,-10.5,rrr,2.4,2.7,8.2,0.02,Southern_California.20070622.stacov.point-2016/02/16-10:41:49 
22,20070623,2007.4751,-223.4,211.2,-10.5,rrr,2.4,2.7,8.3,0.0234,Southern_California.20070623.stacov.point-2016/02/16-10:41:52 
23,20070624,2007.4779,-224.2,212.0,-10.7,rrr,2.4,2.8,8.5,-0.0161,Southern_California.20070624.stacov.point-2016/02/16-10:41:54 
24,20070625,2007.4806,-223.7,209.3,-12.1,rrr,2.4,2.7,8.2,0.0177,Southern_California.20070625.stacov.point-2016/02/16-10:41:55 
25,20070626,2007.4833,-222.5,209.3,-12.3,rrr,2.4,2.7,8.2,0.0161,Southern_California.20070626.stacov.point-2016/02/16-10:41:58 
26,20070627,2007.4861,-223.6,210.0,-13.6,rrr,2.4,2.7,8.2,0.0052,Southern_California.20070627.stacov.point-2016/02/16-10:42:01 
27,20070628,2007.4888,-223.0,211.5,-17.8,rrr,2.4,2.7,8.3,0.0238,Southern_California.20070628.stacov.point-2016/02/16-10:42:06 
28,20070629,2007.4916,-225.3,210.6,-13.6,rrr,2.4,2.7,8.3,0.0197,Southern_California.20070629.stacov.point-2016/02/16-10:42:08 
29,20070630,2007.4943,-224.1,209.9,-11.5,rrr,2.4,2.7,8.3,0.0104,Southern_California.20070630.stacov.point-2016/02/16-10:42:13 
30,20070701,2007.497,-222.5,210.8,-8.3,rrr,2.4,2.7,8.3,0.0203,Southern_California.20070701.stacov.point-2016/02/16-10:42:15 
31,20070702,2007.4998,-222.8,209.3,-11.9,rrr,2.4,2.7,8.3,0.0136,Southern_California.20070702.stacov.point-2016/02/16-10:42:17 
32,20070703,2007.5025,-222.4,211.4,-10.8,rrr,2.4,2.7,8.2,0.0175,Southern_California.20070703.stacov.point-2016/02/16-10:42:19 
33,20070704,2007.5052,-223.2,208.4,-4.8,rrr,2.4,2.7,8.2,0.0059,Southern_California.20070704.stacov.point-2016/02/16-10:42:21 
34,20070705,2007.508,-220.6,209.6,-7.0,rrr,2.4,2.7,8.2,0.0044,Southern_California.20070705.stacov.point-2016/02/16-10:42:23 
35,20070706,2007.5107,-222.1,210.8,-4.9,rrr,2.4,2.7,8.3,0.0112,Southern_California.20070706.stacov.point-2016/02/16-10:42:25 
36,20070707,2007.5135,-222.3,209.7,-6.7,rrr,2.4,2.7,8.3,0.011,Southern_California.20070707.stacov.point-2016/02/16-10:42:27 
37,20070708,2007.5162,-222.5,208.6,-6.9,rrr,2.4,2.7,8.3,0.005,Southern_California.20070708.stacov.point-2016/02/16-10:42:30 
38,20070709,2007.5189,-222.0,208.7,-12.2,rrr,2.4,2.7,8.3,0.015,Southern_California.20070709.stacov.point-2016/02/16-10:42:33 
39,20070710,2007.5217,-221.7,209.1,-5.0,rrr,2.4,2.8,8.2,0.0101,Southern_California.20070710.stacov.point-2016/02/16-10:42:35 
40,20070711,2007.5244,-222.2,210.5,-12.7,rrr,2.4,2.7,8.2,0.0027,Southern_California.20070711.stacov.point-2016/02/16-10:42:40 
41,20070712,2007.5272,-221.2,210.3,-5.9,rrr,2.4,2.7,8.2,0.0043,Southern_California.20070712.stacov.point-2016/02/16-10:42:42 
42,20070713,2007.5299,-221.0,210.0,-7.3,rrr,2.4,2.7,8.2,0.0004,Southern_California.20070713.stacov.point-2016/02/16-10:42:46 
43,20070714,2007.5326,-220.7,208.4,-5.2,rrr,2.4,2.7,8.3,0.019,Southern_California.20070714.stacov.point-2016/02/16-10:42:50 
44,20070715,2007.5354,-221.7,210.3,-6.8,rrr,2.4,2.7,8.2,0.0084,Southern_California.20070715.stacov.point-2016/02/16-10:42:54 
45,20070716,2007.5381,-222.2,208.2,-8.2,rrr,2.4,2.7,8.2,0.0089,Southern_California.20070716.stacov.point-2016/02/16-10:42:56 
46,20070717,2007.5408,-221.9,208.4,-6.6,rrr,2.3,2.7,7.9,0.0343,Southern_California.20070717.stacov.point-2016/02/16-10:42:58 
47,20070718,2007.5436,-223.2,208.7,-11.0,rrr,2.4,2.8,8.2,-0.0053,Southern_California.20070718.stacov.point-2016/02/16-10:43:00 
