,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080607,2008.4334,-132.4,129.5,-3.6,rrr,2.6,2.9,8.9,-0.0196,Southern_California.20080607.stacov.point-2016/02/16-11:01:23 
1,20080608,2008.4361,-131.0,127.2,-4.3,rrr,2.6,2.8,8.6,-0.0584,Southern_California.20080608.stacov.point-2016/02/16-11:01:28 
2,20080609,2008.4389,-131.2,128.6,-7.1,rrr,2.6,2.9,8.7,0.0075,Southern_California.20080609.stacov.point-2016/02/16-11:01:32 
3,20080610,2008.4416,-130.2,129.4,-8.4,rrr,2.5,2.7,8.6,-0.0276,Southern_California.20080610.stacov.point-2016/02/16-11:01:34 
4,20080611,2008.4443,-129.3,130.5,-4.0,rrr,2.6,2.8,9.0,-0.0075,Southern_California.20080611.stacov.point-2016/02/16-11:01:42 
5,20080612,2008.4471,-129.7,129.3,-2.7,rrr,2.5,2.8,8.6,-0.012,Southern_California.20080612.stacov.point-2016/02/16-11:01:45 
6,20080613,2008.4498,-131.5,131.1,-3.8,rrr,2.6,2.8,9.0,-0.011,Southern_California.20080613.stacov.point-2016/02/16-11:01:48 
7,20080614,2008.4526,-130.2,129.6,-7.6,rrr,2.5,2.8,9.0,0.0021,Southern_California.20080614.stacov.point-2016/02/16-11:01:50 
8,20080615,2008.4553,-128.9,129.3,-11.2,rrr,2.6,2.9,8.7,0.0287,Southern_California.20080615.stacov.point-2016/02/16-11:01:53 
9,20080616,2008.458,-127.9,132.2,-15.2,rrr,2.5,2.8,8.6,0.0284,Southern_California.20080616.stacov.point-2016/02/16-11:01:54 
10,20080617,2008.4608,-127.5,132.9,-13.4,rrr,2.5,2.8,8.6,0.0383,Southern_California.20080617.stacov.point-2016/02/16-11:02:00 
11,20080618,2008.4635,-129.6,130.3,-6.7,rrr,2.5,2.7,8.6,-0.0196,Southern_California.20080618.stacov.point-2016/02/16-11:02:02 
12,20080619,2008.4663,-131.7,133.3,-2.1,rrr,2.6,2.9,8.9,-0.0063,Southern_California.20080619.stacov.point-2016/02/16-11:02:04 
