,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080425,2008.3157,-194.4,182.5,-8.5,rrr,2.4,2.6,7.9,0.0079,Southern_California.20080425.stacov.point-2016/02/16-10:59:18 
1,20080426,2008.3184,-193.0,183.2,-12.0,rrr,2.5,2.6,8.0,0.017,Southern_California.20080426.stacov.point-2016/02/16-10:59:21 
2,20080427,2008.3211,-194.6,186.8,-5.9,rrr,2.5,2.6,8.0,0.0148,Southern_California.20080427.stacov.point-2016/02/16-10:59:22 
3,20080428,2008.3239,-194.2,182.6,-7.5,rrr,2.5,2.7,8.4,0.0317,Southern_California.20080428.stacov.point-2016/02/16-10:59:23 
4,20080429,2008.3266,-197.0,182.0,-8.6,rrr,2.6,2.7,8.3,0.044,Southern_California.20080429.stacov.point-2016/02/16-10:59:26 
5,20080430,2008.3294,-193.9,180.7,-6.6,rrr,2.4,2.6,7.9,0.0102,Southern_California.20080430.stacov.point-2016/02/16-10:59:30 
6,20080501,2008.3321,-192.5,182.3,-3.0,rrr,2.4,2.6,7.9,0.0141,Southern_California.20080501.stacov.point-2016/02/16-10:59:34 
7,20080502,2008.3348,-194.3,182.3,-6.4,rrr,2.4,2.6,7.9,0.007,Southern_California.20080502.stacov.point-2016/02/16-10:59:37 
8,20080503,2008.3376,-194.7,181.9,-3.7,rrr,2.4,2.6,7.9,0.0003,Southern_California.20080503.stacov.point-2016/02/16-10:59:40 
9,20080504,2008.3403,-192.7,181.1,-5.7,rrr,2.4,2.6,7.9,-0.0039,Southern_California.20080504.stacov.point-2016/02/16-10:59:45 
10,20080505,2008.343,-194.2,181.4,-7.0,rrr,2.4,2.6,8.0,-0.0081,Southern_California.20080505.stacov.point-2016/02/16-10:59:47 
11,20080506,2008.3458,-194.4,180.6,-4.3,rrr,2.4,2.6,7.9,0.0003,Southern_California.20080506.stacov.point-2016/02/16-10:59:49 
12,20080507,2008.3485,-193.8,181.7,-6.2,rrr,2.4,2.6,7.9,0.016,Southern_California.20080507.stacov.point-2016/02/16-10:59:51 
13,20080508,2008.3513,-196.2,178.4,-9.8,rrr,2.4,2.6,7.9,-0.0003,Southern_California.20080508.stacov.point-2016/02/16-10:59:54 
14,20080509,2008.354,-196.3,178.6,-9.4,rrr,2.4,2.6,7.9,0.0025,Southern_California.20080509.stacov.point-2016/02/16-10:59:56 
15,20080510,2008.3567,-195.3,179.7,-10.4,rrr,2.4,2.6,7.7,0.0364,Southern_California.20080510.stacov.point-2016/02/16-11:00:00 
16,20080511,2008.3595,-193.9,180.5,-3.3,rrr,2.4,2.6,7.7,0.0388,Southern_California.20080511.stacov.point-2016/02/16-11:00:03 
17,20080512,2008.3622,-194.6,179.2,-7.0,rrr,2.4,2.6,7.9,0.0004,Southern_California.20080512.stacov.point-2016/02/16-11:00:05 
18,20080513,2008.365,-195.4,180.4,-6.2,rrr,2.4,2.6,7.9,0.0128,Southern_California.20080513.stacov.point-2016/02/16-11:00:07 
19,20080514,2008.3677,-193.0,181.7,-7.2,rrr,2.4,2.6,7.9,0.0004,Southern_California.20080514.stacov.point-2016/02/16-11:00:10 
20,20080515,2008.3704,-193.7,181.1,-11.5,rrr,2.4,2.6,7.9,0.0075,Southern_California.20080515.stacov.point-2016/02/16-11:00:15 
21,20080516,2008.3732,-193.6,180.6,-4.9,rrr,2.4,2.6,7.9,0.01,Southern_California.20080516.stacov.point-2016/02/16-11:00:18 
22,20080517,2008.3759,-196.5,176.9,-11.5,rrr,2.4,2.6,7.9,0.0101,Southern_California.20080517.stacov.point-2016/02/16-11:00:20 
23,20080518,2008.3786,-196.3,177.1,-12.2,rrr,2.4,2.6,7.9,0.0175,Southern_California.20080518.stacov.point-2016/02/16-11:00:23 
24,20080519,2008.3814,-193.9,179.5,-7.7,rrr,2.4,2.6,7.9,0.011,Southern_California.20080519.stacov.point-2016/02/16-11:00:27 
25,20080520,2008.3841,-192.3,178.8,-8.3,rrr,2.4,2.6,7.9,0.0047,Southern_California.20080520.stacov.point-2016/02/16-11:00:29 
26,20080521,2008.3869,-194.5,177.7,-3.0,rrr,2.4,2.6,7.9,0.0046,Southern_California.20080521.stacov.point-2016/02/16-11:00:31 
27,20080522,2008.3896,-195.9,178.0,-0.3,rrr,2.5,2.6,8.0,-0.0045,Southern_California.20080522.stacov.point-2016/02/16-11:00:37 
28,20080523,2008.3923,-192.7,180.3,-4.2,rrr,2.4,2.6,7.9,0.0026,Southern_California.20080523.stacov.point-2016/02/16-11:00:41 
29,20080524,2008.3951,-193.2,180.5,-7.5,rrr,2.4,2.6,7.9,0.011,Southern_California.20080524.stacov.point-2016/02/16-11:00:44 
30,20080525,2008.3978,-193.2,180.0,-7.3,rrr,2.4,2.6,7.9,-0.0004,Southern_California.20080525.stacov.point-2016/02/16-11:00:46 
31,20080526,2008.4005,-193.4,179.2,-8.4,rrr,2.4,2.6,7.9,0.0043,Southern_California.20080526.stacov.point-2016/02/16-11:00:49 
32,20080527,2008.4033,-193.3,179.0,-11.1,rrr,2.4,2.6,7.9,-0.0049,Southern_California.20080527.stacov.point-2016/02/16-11:00:51 
33,20080528,2008.406,-192.8,178.7,-12.1,rrr,2.4,2.6,7.9,0.0098,Southern_California.20080528.stacov.point-2016/02/16-11:00:53 
34,20080529,2008.4088,-192.5,179.1,-10.4,rrr,2.4,2.6,7.9,0.0148,Southern_California.20080529.stacov.point-2016/02/16-11:00:57 
35,20080530,2008.4115,-192.5,180.1,-10.3,rrr,2.4,2.6,7.7,0.0296,Southern_California.20080530.stacov.point-2016/02/16-11:01:01 
36,20080531,2008.4142,-191.1,180.0,-6.5,rrr,2.4,2.6,7.9,-0.0075,Southern_California.20080531.stacov.point-2016/02/16-11:01:04 
37,20080601,2008.417,-191.4,179.9,-14.2,rrr,2.4,2.6,7.7,0.0311,Southern_California.20080601.stacov.point-2016/02/16-11:01:06 
38,20080602,2008.4197,-192.1,178.6,-13.1,rrr,2.4,2.6,7.9,-0.0015,Southern_California.20080602.stacov.point-2016/02/16-11:01:09 
39,20080603,2008.4224,-192.4,179.1,-9.5,rrr,2.4,2.6,7.9,0.0042,Southern_California.20080603.stacov.point-2016/02/16-11:01:12 
40,20080604,2008.4252,-193.7,178.1,-11.9,rrr,2.4,2.6,7.9,0.0173,Southern_California.20080604.stacov.point-2016/02/16-11:01:15 
41,20080605,2008.4279,-192.3,178.5,-3.5,rrr,2.5,2.6,8.0,0.002,Southern_California.20080605.stacov.point-2016/02/16-11:01:17 
42,20080606,2008.4307,-190.9,178.0,-7.8,rrr,2.5,2.6,8.0,-0.0053,Southern_California.20080606.stacov.point-2016/02/16-11:01:19 
43,20080607,2008.4334,-193.8,176.3,-6.5,rrr,2.5,2.6,8.0,-0.0159,Southern_California.20080607.stacov.point-2016/02/16-11:01:23 
44,20080608,2008.4361,-193.3,177.4,-5.8,rrr,2.4,2.6,7.8,-0.0012,Southern_California.20080608.stacov.point-2016/02/16-11:01:28 
45,20080609,2008.4389,-190.8,180.6,-4.2,rrr,2.4,2.6,7.9,0.0038,Southern_California.20080609.stacov.point-2016/02/16-11:01:32 
46,20080610,2008.4416,-192.6,178.3,-8.9,rrr,2.4,2.6,7.9,0.0136,Southern_California.20080610.stacov.point-2016/02/16-11:01:34 
47,20080611,2008.4443,-190.4,179.3,-5.5,rrr,2.4,2.6,7.7,0.0408,Southern_California.20080611.stacov.point-2016/02/16-11:01:42 
48,20080612,2008.4471,-189.7,180.5,-2.8,rrr,2.4,2.6,8.0,-0.0091,Southern_California.20080612.stacov.point-2016/02/16-11:01:45 
49,20080613,2008.4498,-191.0,180.2,-5.3,rrr,2.4,2.6,7.7,0.0294,Southern_California.20080613.stacov.point-2016/02/16-11:01:48 
50,20080614,2008.4526,-194.3,177.8,-8.2,rrr,2.4,2.6,7.9,0.0001,Southern_California.20080614.stacov.point-2016/02/16-11:01:50 
51,20080615,2008.4553,-190.8,179.8,-8.7,rrr,2.4,2.6,7.9,0.0173,Southern_California.20080615.stacov.point-2016/02/16-11:01:53 
52,20080616,2008.458,-190.5,178.5,-13.8,rrr,2.4,2.6,8.0,0.0022,Southern_California.20080616.stacov.point-2016/02/16-11:01:54 
53,20080617,2008.4608,-190.1,180.1,-8.6,rrr,2.4,2.6,7.9,0.0055,Southern_California.20080617.stacov.point-2016/02/16-11:02:00 
54,20080618,2008.4635,-191.6,178.9,-6.4,rrr,2.4,2.6,7.7,0.0214,Southern_California.20080618.stacov.point-2016/02/16-11:02:02 
55,20080619,2008.4663,-189.0,180.2,-3.6,rrr,2.4,2.6,7.6,0.0289,Southern_California.20080619.stacov.point-2016/02/16-11:02:04 
56,20080620,2008.469,-188.9,181.4,-6.3,rrr,2.4,2.6,7.7,0.0416,Southern_California.20080620.stacov.point-2016/02/16-11:02:10 
