,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080821,2008.6387,-133.8,130.8,-0.7,rrr,2.5,2.6,8.2,-0.0677,Southern_California.20080821.stacov.point-2016/02/16-11:05:21 
1,20080822,2008.6415,-132.8,127.9,-7.4,rrr,2.5,2.6,8.2,-0.0698,Southern_California.20080822.stacov.point-2016/02/16-11:05:25 
2,20080823,2008.6442,-134.1,128.7,-5.7,rrr,2.5,2.6,8.2,-0.0595,Southern_California.20080823.stacov.point-2016/02/16-11:05:30 
3,20080824,2008.647,-130.6,131.4,-3.4,rrr,2.5,2.6,8.3,-0.0599,Southern_California.20080824.stacov.point-2016/02/16-11:05:33 
4,20080825,2008.6497,-134.1,131.7,-2.2,rrr,2.5,2.6,8.7,-0.0488,Southern_California.20080825.stacov.point-2016/02/16-11:05:36 
5,20080826,2008.6524,-132.1,128.7,0.1,rrr,2.5,2.7,8.5,-0.0023,Southern_California.20080826.stacov.point-2016/02/16-11:05:42 
6,20080827,2008.6552,-134.8,128.4,0.3,rrr,2.5,2.7,8.4,-0.0013,Southern_California.20080827.stacov.point-2016/02/16-11:05:47 
7,20080828,2008.6579,-132.5,129.5,-5.2,rrr,2.6,2.7,8.7,-0.0211,Southern_California.20080828.stacov.point-2016/02/16-11:05:51 
8,20080829,2008.6606,-132.3,130.3,1.0,rrr,2.5,2.7,8.4,-0.0069,Southern_California.20080829.stacov.point-2016/02/16-11:05:53 
9,20080830,2008.6634,-132.8,131.0,3.0,rrr,2.5,2.7,8.4,-0.0132,Southern_California.20080830.stacov.point-2016/02/16-11:05:57 
10,20080831,2008.6661,-128.4,128.9,-4.5,rrr,2.5,2.7,8.4,0.0033,Southern_California.20080831.stacov.point-2016/02/16-11:06:01 
11,20080901,2008.6689,-130.3,128.4,0.1,rrr,2.5,2.7,8.5,0.0069,Southern_California.20080901.stacov.point-2016/02/16-11:06:07 
12,20080902,2008.6716,-132.2,132.3,0.2,rrr,2.5,2.8,8.4,-0.0016,Southern_California.20080902.stacov.point-2016/02/16-11:06:12 
13,20080903,2008.6743,-131.9,133.1,-9.2,rrr,2.5,2.7,8.5,-0.0093,Southern_California.20080903.stacov.point-2016/02/16-11:06:15 
14,20080904,2008.6771,-130.6,129.7,1.4,rrr,2.5,2.8,8.4,-0.0175,Southern_California.20080904.stacov.point-2016/02/16-11:06:18 
15,20080905,2008.6798,-133.1,127.5,-3.0,rrr,2.5,2.8,8.4,-0.002,Southern_California.20080905.stacov.point-2016/02/16-11:06:20 
16,20080906,2008.6825,-132.3,130.6,-0.1,rrr,2.5,2.7,8.4,0.0051,Southern_California.20080906.stacov.point-2016/02/16-11:06:24 
17,20080907,2008.6853,-132.4,130.2,-2.4,rrr,2.5,2.7,8.5,0.0149,Southern_California.20080907.stacov.point-2016/02/16-11:06:26 
18,20080908,2008.688,-132.3,129.7,-1.6,rrr,2.5,2.7,8.4,-0.0007,Southern_California.20080908.stacov.point-2016/02/16-11:06:29 
19,20080909,2008.6908,-131.7,129.6,-1.3,rrr,2.5,2.7,8.4,0.0068,Southern_California.20080909.stacov.point-2016/02/16-11:06:32 
20,20080910,2008.6935,-131.4,129.8,-4.6,rrr,2.5,2.6,8.3,-0.0572,Southern_California.20080910.stacov.point-2016/02/16-11:06:33 
21,20080911,2008.6962,-131.5,130.3,-1.0,rrr,2.5,2.8,8.4,-0.0023,Southern_California.20080911.stacov.point-2016/02/16-11:06:37 
22,20080912,2008.699,-132.6,130.6,-1.0,rrr,2.5,2.7,8.4,0.0082,Southern_California.20080912.stacov.point-2016/02/16-11:06:40 
23,20080913,2008.7017,-131.9,129.5,-3.1,rrr,2.5,2.8,8.4,-0.0048,Southern_California.20080913.stacov.point-2016/02/16-11:06:42 
24,20080914,2008.7045,-129.6,131.3,-3.1,rrr,2.7,2.9,8.9,-0.0092,Southern_California.20080914.stacov.point-2016/02/16-11:06:46 
25,20080915,2008.7072,-131.1,130.4,-1.9,rrr,2.4,2.6,8.0,-0.0248,Southern_California.20080915.stacov.point-2016/02/16-11:06:50 
26,20080916,2008.7099,-129.1,130.0,-8.8,rrr,2.5,2.8,8.4,-0.0175,Southern_California.20080916.stacov.point-2016/02/16-11:06:51 
27,20080917,2008.7127,-129.9,131.5,0.2,rrr,2.6,2.8,8.7,-0.0695,Southern_California.20080917.stacov.point-2016/02/16-11:06:56 
28,20080918,2008.7154,-130.6,130.7,-6.1,rrr,2.5,2.7,8.5,-0.0011,Southern_California.20080918.stacov.point-2016/02/16-11:07:01 
29,20080919,2008.7181,-130.0,130.7,-5.5,rrr,2.4,2.5,8.0,-0.0288,Southern_California.20080919.stacov.point-2016/02/16-11:07:04 
30,20080920,2008.7209,-129.5,130.9,-1.0,rrr,2.5,2.7,8.3,0.0046,Southern_California.20080920.stacov.point-2016/02/16-11:07:06 
31,20080921,2008.7236,-131.3,130.6,1.1,rrr,2.4,2.5,8.0,-0.0225,Southern_California.20080921.stacov.point-2016/02/16-11:07:08 
32,20080922,2008.7264,-130.3,130.5,-0.7,rrr,2.5,2.7,8.3,0.0032,Southern_California.20080922.stacov.point-2016/02/16-11:07:11 
33,20080923,2008.7291,-132.0,130.2,4.7,rrr,2.4,2.5,8.0,-0.0256,Southern_California.20080923.stacov.point-2016/02/16-11:07:13 
34,20080924,2008.7318,-129.7,130.9,-2.2,rrr,2.4,2.5,8.0,-0.0293,Southern_California.20080924.stacov.point-2016/02/16-11:07:19 
35,20080925,2008.7346,-129.3,132.5,5.6,rrr,2.5,2.7,8.3,-0.0026,Southern_California.20080925.stacov.point-2016/02/16-11:07:22 
36,20080926,2008.7373,-130.3,130.3,-1.9,rrr,2.5,2.7,8.3,0.006,Southern_California.20080926.stacov.point-2016/02/16-11:07:24 
37,20080927,2008.74,-130.2,130.0,-1.6,rrr,2.5,2.7,8.3,0.0008,Southern_California.20080927.stacov.point-2016/02/16-11:07:27 
38,20080928,2008.7428,-130.4,130.6,0.9,rrr,2.5,2.7,8.3,0.0038,Southern_California.20080928.stacov.point-2016/02/16-11:07:29 
