,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080426,2008.3184,-185.9,192.8,-10.0,rrr,2.4,2.6,7.9,0.0446,Southern_California.20080426.stacov.point-2016/02/16-10:59:21 
1,20080427,2008.3211,-186.9,197.3,-1.9,rrr,2.4,2.6,7.9,0.0433,Southern_California.20080427.stacov.point-2016/02/16-10:59:22 
2,20080428,2008.3239,-185.9,193.7,-1.6,rrr,2.4,2.6,7.9,0.0447,Southern_California.20080428.stacov.point-2016/02/16-10:59:23 
3,20080429,2008.3266,-187.2,194.1,1.7,rrr,2.5,2.7,8.4,0.0573,Southern_California.20080429.stacov.point-2016/02/16-10:59:26 
4,20080430,2008.3294,-188.2,192.7,-1.5,rrr,2.4,2.7,7.9,0.0231,Southern_California.20080430.stacov.point-2016/02/16-10:59:30 
5,20080501,2008.3321,-187.0,192.2,4.4,rrr,2.4,2.5,7.7,-0.0331,Southern_California.20080501.stacov.point-2016/02/16-10:59:34 
6,20080502,2008.3348,-185.5,193.2,-0.6,rrr,2.4,2.6,7.9,0.028,Southern_California.20080502.stacov.point-2016/02/16-10:59:37 
7,20080503,2008.3376,-185.9,193.6,-0.9,rrr,2.4,2.6,7.9,0.0267,Southern_California.20080503.stacov.point-2016/02/16-10:59:40 
8,20080504,2008.3403,-185.3,192.2,-1.9,rrr,2.4,2.7,7.9,0.023,Southern_California.20080504.stacov.point-2016/02/16-10:59:45 
9,20080505,2008.343,-186.5,193.1,-3.7,rrr,2.4,2.6,7.9,0.0152,Southern_California.20080505.stacov.point-2016/02/16-10:59:47 
10,20080506,2008.3458,-187.6,192.1,0.4,rrr,2.4,2.6,7.9,0.0221,Southern_California.20080506.stacov.point-2016/02/16-10:59:49 
11,20080507,2008.3485,-186.4,191.5,-5.7,rrr,2.4,2.7,7.9,0.0245,Southern_California.20080507.stacov.point-2016/02/16-10:59:51 
12,20080508,2008.3513,-187.0,190.4,-3.9,rrr,2.4,2.6,7.9,0.0288,Southern_California.20080508.stacov.point-2016/02/16-10:59:54 
13,20080509,2008.354,-187.3,191.5,-5.1,rrr,2.4,2.6,7.9,0.023,Southern_California.20080509.stacov.point-2016/02/16-10:59:56 
14,20080510,2008.3567,-187.1,190.4,-5.7,rrr,2.4,2.6,7.9,0.0237,Southern_California.20080510.stacov.point-2016/02/16-11:00:00 
15,20080511,2008.3595,-186.3,191.3,-2.2,rrr,2.4,2.6,7.9,0.0229,Southern_California.20080511.stacov.point-2016/02/16-11:00:03 
16,20080512,2008.3622,-187.3,190.0,-1.4,rrr,2.4,2.6,7.9,0.0209,Southern_California.20080512.stacov.point-2016/02/16-11:00:05 
17,20080513,2008.365,-186.8,191.2,-4.2,rrr,2.4,2.6,7.9,0.0218,Southern_California.20080513.stacov.point-2016/02/16-11:00:07 
18,20080514,2008.3677,-186.1,192.1,-2.7,rrr,2.4,2.6,7.9,0.0258,Southern_California.20080514.stacov.point-2016/02/16-11:00:10 
19,20080515,2008.3704,-185.9,191.3,-3.2,rrr,2.4,2.5,7.7,-0.0323,Southern_California.20080515.stacov.point-2016/02/16-11:00:15 
20,20080516,2008.3732,-185.2,191.0,-4.9,rrr,2.4,2.6,7.9,0.0207,Southern_California.20080516.stacov.point-2016/02/16-11:00:18 
21,20080517,2008.3759,-187.7,188.2,-5.2,rrr,2.4,2.6,7.9,0.022,Southern_California.20080517.stacov.point-2016/02/16-11:00:20 
22,20080518,2008.3786,-190.5,188.3,-1.5,rrr,2.4,2.6,7.9,0.0201,Southern_California.20080518.stacov.point-2016/02/16-11:00:23 
23,20080519,2008.3814,-186.2,190.9,-4.6,rrr,2.4,2.7,7.9,0.0196,Southern_California.20080519.stacov.point-2016/02/16-11:00:27 
24,20080520,2008.3841,-185.8,189.4,-3.1,rrr,2.4,2.6,7.9,0.0301,Southern_California.20080520.stacov.point-2016/02/16-11:00:29 
25,20080521,2008.3869,-186.4,188.6,5.3,rrr,2.4,2.6,7.9,0.023,Southern_California.20080521.stacov.point-2016/02/16-11:00:31 
26,20080522,2008.3896,-185.4,187.6,14.3,rrr,2.4,2.6,8.0,-0.008,Southern_California.20080522.stacov.point-2016/02/16-11:00:37 
27,20080523,2008.3923,-185.7,190.8,-3.2,rrr,2.4,2.7,7.9,0.015,Southern_California.20080523.stacov.point-2016/02/16-11:00:41 
28,20080524,2008.3951,-184.6,191.4,-3.0,rrr,2.4,2.6,7.9,0.0202,Southern_California.20080524.stacov.point-2016/02/16-11:00:44 
29,20080525,2008.3978,-184.4,190.6,-4.5,rrr,2.4,2.5,7.7,-0.0362,Southern_California.20080525.stacov.point-2016/02/16-11:00:46 
