,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080329,2008.2417,-147.0,145.3,-6.1,rrr,2.4,2.7,8.1,0.0459,Southern_California.20080329.stacov.point-2016/02/16-10:57:47 
1,20080330,2008.2445,-145.8,146.5,-3.3,rrr,2.4,2.7,8.1,0.04,Southern_California.20080330.stacov.point-2016/02/16-10:57:49 
2,20080331,2008.2472,-146.0,146.0,-5.8,rrr,2.4,2.6,8.3,0.0287,Southern_California.20080331.stacov.point-2016/02/16-10:57:52 
3,20080401,2008.25,-145.7,146.4,0.5,rrr,2.4,2.6,8.1,0.0406,Southern_California.20080401.stacov.point-2016/02/16-10:57:55 
4,20080402,2008.2527,-144.9,146.0,-7.1,rrr,2.5,2.6,8.2,0.0258,Southern_California.20080402.stacov.point-2016/02/16-10:57:58 
5,20080403,2008.2554,-144.9,146.3,-15.0,rrr,2.4,2.7,7.9,0.0866,Southern_California.20080403.stacov.point-2016/02/16-10:58:04 
6,20080404,2008.2582,-144.7,147.0,-7.1,rrr,2.4,2.7,7.9,0.0767,Southern_California.20080404.stacov.point-2016/02/16-10:58:06 
7,20080405,2008.2609,-146.3,145.0,-5.0,rrr,2.4,2.7,8.1,0.042,Southern_California.20080405.stacov.point-2016/02/16-10:58:08 
8,20080406,2008.2636,-144.9,145.4,-8.2,rrr,2.4,2.7,8.1,0.0425,Southern_California.20080406.stacov.point-2016/02/16-10:58:12 
9,20080407,2008.2664,-143.9,145.1,-8.2,rrr,2.5,2.6,8.2,0.0431,Southern_California.20080407.stacov.point-2016/02/16-10:58:17 
10,20080408,2008.2691,-145.4,145.0,-10.2,rrr,2.5,2.6,8.2,0.0534,Southern_California.20080408.stacov.point-2016/02/16-10:58:23 
11,20080409,2008.2719,-146.0,144.7,-8.1,rrr,2.4,2.7,8.1,0.0473,Southern_California.20080409.stacov.point-2016/02/16-10:58:25 
12,20080410,2008.2746,-145.6,146.1,-11.5,rrr,2.4,2.7,7.9,0.0633,Southern_California.20080410.stacov.point-2016/02/16-10:58:30 
13,20080411,2008.2773,-144.5,146.0,-14.9,rrr,2.4,2.7,7.9,0.0682,Southern_California.20080411.stacov.point-2016/02/16-10:58:32 
14,20080412,2008.2801,-142.8,144.9,-12.4,rrr,2.4,2.7,7.9,0.0828,Southern_California.20080412.stacov.point-2016/02/16-10:58:35 
15,20080413,2008.2828,-143.2,146.4,-8.8,rrr,2.4,2.7,8.1,0.0488,Southern_California.20080413.stacov.point-2016/02/16-10:58:37 
16,20080414,2008.2856,-143.7,145.7,-9.2,rrr,2.4,2.7,7.9,0.0755,Southern_California.20080414.stacov.point-2016/02/16-10:58:40 
17,20080415,2008.2883,-145.4,145.1,-8.1,rrr,2.4,2.7,8.1,0.041,Southern_California.20080415.stacov.point-2016/02/16-10:58:45 
