,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20070524,2007.393,-50.3,56.3,-28.2,rrr,2.4,2.7,8.2,-0.0083,Southern_California.20070524.stacov.point-2016/02/16-10:40:31 
1,20070525,2007.3957,-52.0,57.5,-36.5,rrr,2.4,2.7,8.0,0.0001,Southern_California.20070525.stacov.point-2016/02/16-10:40:35 
2,20070526,2007.3985,-52.3,58.0,-33.0,rrr,2.4,2.7,8.0,0.0186,Southern_California.20070526.stacov.point-2016/02/16-10:40:38 
3,20070527,2007.4012,-50.9,57.7,-30.1,rrr,2.4,2.7,7.9,0.0265,Southern_California.20070527.stacov.point-2016/02/16-10:40:41 
4,20070528,2007.4039,-53.0,57.0,-30.6,rrr,2.4,2.7,7.9,0.0136,Southern_California.20070528.stacov.point-2016/02/16-10:40:42 
5,20070529,2007.4067,-51.1,57.0,-30.1,rrr,2.4,2.7,7.9,0.0209,Southern_California.20070529.stacov.point-2016/02/16-10:40:45 
6,20070530,2007.4094,-53.5,56.3,-31.6,rrr,2.4,2.7,7.9,0.0114,Southern_California.20070530.stacov.point-2016/02/16-10:40:46 
7,20070531,2007.4122,-51.9,55.8,-27.5,rrr,2.3,2.7,8.0,0.0156,Southern_California.20070531.stacov.point-2016/02/16-10:40:48 
8,20070601,2007.4149,-51.5,57.4,-26.6,rrr,2.4,2.7,8.0,0.035,Southern_California.20070601.stacov.point-2016/02/16-10:40:51 
9,20070602,2007.4176,-52.2,56.4,-30.0,rrr,2.3,2.7,8.0,0.0372,Southern_California.20070602.stacov.point-2016/02/16-10:40:52 
10,20070603,2007.4204,-51.6,55.6,-29.5,rrr,2.3,2.7,7.9,0.0326,Southern_California.20070603.stacov.point-2016/02/16-10:40:55 
11,20070604,2007.4231,-51.4,57.2,-31.5,rrr,2.3,2.7,8.0,0.0482,Southern_California.20070604.stacov.point-2016/02/16-10:40:58 
12,20070605,2007.4258,-50.8,56.6,-33.6,rrr,2.5,2.7,8.3,-0.007,Southern_California.20070605.stacov.point-2016/02/16-10:41:00 
13,20070606,2007.4286,-52.4,55.9,-25.4,rrr,2.4,2.7,8.2,0.0173,Southern_California.20070606.stacov.point-2016/02/16-10:41:02 
14,20070607,2007.4313,-52.8,55.4,-28.1,rrr,2.4,2.7,7.9,0.0437,Southern_California.20070607.stacov.point-2016/02/16-10:41:03 
15,20070608,2007.4341,-50.3,57.3,-31.7,rrr,2.3,2.7,8.0,0.0308,Southern_California.20070608.stacov.point-2016/02/16-10:41:06 
16,20070609,2007.4368,-50.8,57.5,-33.0,rrr,2.3,2.6,7.8,-0.0099,Southern_California.20070609.stacov.point-2016/02/16-10:41:10 
17,20070610,2007.4395,-52.4,57.8,-36.8,rrr,2.3,2.7,8.0,0.0445,Southern_California.20070610.stacov.point-2016/02/16-10:41:13 
18,20070611,2007.4423,-51.3,57.9,-27.4,rrr,2.3,2.7,8.0,0.0214,Southern_California.20070611.stacov.point-2016/02/16-10:41:15 
19,20070612,2007.445,-51.6,55.8,-41.0,rrr,2.3,2.7,8.0,0.0457,Southern_California.20070612.stacov.point-2016/02/16-10:41:17 
20,20070613,2007.4478,-52.9,55.1,-38.2,rrr,2.3,2.7,8.0,0.0264,Southern_California.20070613.stacov.point-2016/02/16-10:41:23 
21,20070614,2007.4505,-52.1,58.2,-42.0,rrr,2.3,2.7,8.0,0.0315,Southern_California.20070614.stacov.point-2016/02/16-10:41:26 
22,20070615,2007.4532,-52.7,56.6,-32.1,rrr,2.3,2.7,8.0,0.0369,Southern_California.20070615.stacov.point-2016/02/16-10:41:28 
23,20070616,2007.456,-51.9,57.3,-33.4,rrr,2.3,2.7,8.0,0.0365,Southern_California.20070616.stacov.point-2016/02/16-10:41:31 
24,20070617,2007.4587,-52.8,57.0,-31.0,rrr,2.3,2.7,8.0,0.0253,Southern_California.20070617.stacov.point-2016/02/16-10:41:36 
25,20070618,2007.4614,-51.9,57.1,-25.7,rrr,2.3,2.7,8.0,0.0369,Southern_California.20070618.stacov.point-2016/02/16-10:41:40 
26,20070619,2007.4642,-52.5,57.6,-32.3,rrr,2.3,2.7,8.0,0.0263,Southern_California.20070619.stacov.point-2016/02/16-10:41:42 
27,20070620,2007.4669,-51.0,57.1,-34.0,rrr,2.3,2.7,8.0,0.0275,Southern_California.20070620.stacov.point-2016/02/16-10:41:44 
28,20070621,2007.4697,-50.8,55.7,-31.9,rrr,2.4,2.7,8.0,0.0267,Southern_California.20070621.stacov.point-2016/02/16-10:41:46 
29,20070622,2007.4724,-52.1,58.6,-32.7,rrr,2.3,2.7,8.0,0.0189,Southern_California.20070622.stacov.point-2016/02/16-10:41:49 
30,20070623,2007.4751,-51.6,58.9,-34.1,rrr,2.4,2.8,7.9,0.0273,Southern_California.20070623.stacov.point-2016/02/16-10:41:52 
31,20070624,2007.4779,-51.0,57.7,-28.0,rrr,2.4,2.7,8.3,0.0159,Southern_California.20070624.stacov.point-2016/02/16-10:41:54 
32,20070625,2007.4806,-51.6,56.6,-35.6,rrr,2.3,2.8,7.9,0.0351,Southern_California.20070625.stacov.point-2016/02/16-10:41:55 
33,20070626,2007.4833,-52.0,57.3,-39.4,rrr,2.3,2.7,8.0,0.0379,Southern_California.20070626.stacov.point-2016/02/16-10:41:58 
34,20070627,2007.4861,-51.6,57.6,-38.8,rrr,2.3,2.7,8.0,0.0158,Southern_California.20070627.stacov.point-2016/02/16-10:42:01 
35,20070628,2007.4888,-51.1,59.3,-39.4,rrr,2.4,2.7,7.9,0.0203,Southern_California.20070628.stacov.point-2016/02/16-10:42:06 
36,20070629,2007.4916,-54.7,56.4,-30.3,rrr,2.4,2.7,7.9,0.0303,Southern_California.20070629.stacov.point-2016/02/16-10:42:08 
37,20070630,2007.4943,-50.7,57.2,-33.4,rrr,2.3,2.7,7.9,0.0259,Southern_California.20070630.stacov.point-2016/02/16-10:42:13 
38,20070701,2007.497,-50.6,57.7,-28.8,rrr,2.4,2.7,8.2,-0.0052,Southern_California.20070701.stacov.point-2016/02/16-10:42:15 
39,20070702,2007.4998,-50.1,58.6,-34.3,rrr,2.3,2.7,7.9,0.029,Southern_California.20070702.stacov.point-2016/02/16-10:42:17 
40,20070703,2007.5025,-52.0,59.2,-33.2,rrr,2.3,2.8,8.0,0.0233,Southern_California.20070703.stacov.point-2016/02/16-10:42:19 
41,20070704,2007.5052,-52.1,55.1,-26.7,rrr,2.3,2.7,8.0,0.0118,Southern_California.20070704.stacov.point-2016/02/16-10:42:21 
42,20070705,2007.508,-48.9,56.4,-30.6,rrr,2.3,2.7,8.0,0.0233,Southern_California.20070705.stacov.point-2016/02/16-10:42:23 
43,20070706,2007.5107,-49.8,58.3,-32.9,rrr,2.3,2.7,8.0,0.0221,Southern_California.20070706.stacov.point-2016/02/16-10:42:25 
44,20070707,2007.5135,-51.2,56.6,-27.2,rrr,2.3,2.7,8.0,0.0145,Southern_California.20070707.stacov.point-2016/02/16-10:42:27 
45,20070708,2007.5162,-49.2,56.3,-25.9,rrr,2.3,2.7,8.0,0.0128,Southern_California.20070708.stacov.point-2016/02/16-10:42:30 
46,20070709,2007.5189,-50.8,57.8,-34.4,rrr,2.4,2.7,8.3,-0.0082,Southern_California.20070709.stacov.point-2016/02/16-10:42:33 
47,20070710,2007.5217,-50.4,56.3,-31.6,rrr,2.4,2.7,8.0,0.0173,Southern_California.20070710.stacov.point-2016/02/16-10:42:35 
48,20070711,2007.5244,-49.8,58.4,-34.8,rrr,2.4,2.7,8.2,-0.0156,Southern_California.20070711.stacov.point-2016/02/16-10:42:40 
49,20070712,2007.5272,-50.1,59.2,-33.7,rrr,2.3,2.7,8.0,0.0174,Southern_California.20070712.stacov.point-2016/02/16-10:42:42 
50,20070713,2007.5299,-49.4,58.2,-31.3,rrr,2.3,2.7,8.0,0.025,Southern_California.20070713.stacov.point-2016/02/16-10:42:46 
51,20070714,2007.5326,-50.8,55.3,-39.1,rrr,2.4,2.9,8.4,0.0185,Southern_California.20070714.stacov.point-2016/02/16-10:42:50 
52,20070715,2007.5354,-52.5,57.4,-29.7,rrr,2.3,2.7,8.0,0.0123,Southern_California.20070715.stacov.point-2016/02/16-10:42:54 
53,20070716,2007.5381,-51.5,58.7,-28.2,rrr,2.3,2.7,8.0,0.0246,Southern_California.20070716.stacov.point-2016/02/16-10:42:56 
54,20070717,2007.5408,-51.6,56.9,-26.3,rrr,2.4,2.7,8.2,-0.0177,Southern_California.20070717.stacov.point-2016/02/16-10:42:58 
55,20070718,2007.5436,-51.1,56.5,-21.8,rrr,2.3,2.7,8.0,0.0358,Southern_California.20070718.stacov.point-2016/02/16-10:43:01 
56,20070719,2007.5463,-48.1,58.9,-25.0,rrr,2.3,2.7,8.2,-0.0088,Southern_California.20070719.stacov.point-2016/02/16-10:43:04 
57,20070720,2007.5491,-48.7,57.5,-31.1,rrr,2.4,2.7,8.2,-0.0031,Southern_California.20070720.stacov.point-2016/02/16-10:43:10 
58,20070721,2007.5518,-51.3,58.2,-32.3,rrr,2.3,2.7,8.0,0.0247,Southern_California.20070721.stacov.point-2016/02/16-10:43:12 
59,20070722,2007.5545,-51.6,59.2,-27.5,rrr,2.4,2.7,8.2,-0.0244,Southern_California.20070722.stacov.point-2016/02/16-10:43:16 
60,20070723,2007.5573,-51.3,56.9,-33.8,rrr,2.3,2.7,8.0,0.0346,Southern_California.20070723.stacov.point-2016/02/16-10:43:19 
61,20070724,2007.56,-51.3,57.1,-31.0,rrr,2.4,2.7,8.2,-0.008,Southern_California.20070724.stacov.point-2016/02/16-10:43:23 
62,20070725,2007.5627,-49.8,58.5,-26.1,rrr,2.3,2.7,8.0,0.0179,Southern_California.20070725.stacov.point-2016/02/16-10:43:27 
63,20070726,2007.5655,-50.8,58.3,-31.0,rrr,2.4,2.7,8.2,0.0057,Southern_California.20070726.stacov.point-2016/02/16-10:43:29 
64,20070727,2007.5682,-55.2,58.4,-27.4,rrr,2.4,2.9,8.4,0.0288,Southern_California.20070727.stacov.point-2016/02/16-10:43:31 
65,20070728,2007.571,-49.3,57.9,-32.0,rrr,2.4,2.7,8.3,-0.01,Southern_California.20070728.stacov.point-2016/02/16-10:43:33 
66,20070729,2007.5737,-48.7,56.0,-23.2,rrr,2.3,2.7,8.0,0.0265,Southern_California.20070729.stacov.point-2016/02/16-10:43:35 
67,20070730,2007.5764,-50.0,57.0,-26.2,rrr,2.4,2.7,8.2,-0.0061,Southern_California.20070730.stacov.point-2016/02/16-10:43:39 
68,20070731,2007.5792,-47.2,57.6,-39.0,rrr,2.3,2.7,8.0,0.0229,Southern_California.20070731.stacov.point-2016/02/16-10:43:42 
