,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20040522,2004.3895,-171.2,142.8,-9.8,rrr,2.3,2.7,7.7,0.0225,Southern_California.20040522.stacov.point-2016/02/16-09:51:18 
1,20040523,2004.3922,-172.5,141.8,-5.4,rrr,2.4,2.7,8.0,-0.0158,Southern_California.20040523.stacov.point-2016/02/16-09:51:20 
2,20040524,2004.395,-172.9,142.1,-7.3,rrr,2.3,2.7,7.7,0.01,Southern_California.20040524.stacov.point-2016/02/16-09:51:21 
3,20040525,2004.3977,-174.6,141.7,-9.7,rrr,2.4,2.7,8.1,-0.0392,Southern_California.20040525.stacov.point-2016/02/16-09:51:22 
4,20040526,2004.4005,-174.0,141.5,-5.5,rrr,2.3,2.7,7.7,0.0141,Southern_California.20040526.stacov.point-2016/02/16-09:51:25 
5,20040527,2004.4032,-173.3,141.3,-10.1,rrr,2.5,2.9,8.2,0.056,Southern_California.20040527.stacov.point-2016/02/16-09:51:26 
6,20040528,2004.4059,-172.4,142.3,-6.9,rrr,2.5,2.9,8.2,0.0536,Southern_California.20040528.stacov.point-2016/02/16-09:51:27 
7,20040529,2004.4087,-172.3,142.1,-6.6,rrr,2.3,2.7,7.7,0.0081,Southern_California.20040529.stacov.point-2016/02/16-09:51:28 
8,20040530,2004.4114,-171.9,141.8,-7.7,rrr,2.4,2.7,8.0,-0.0187,Southern_California.20040530.stacov.point-2016/02/16-09:51:31 
9,20040531,2004.4141,-172.9,142.1,-4.4,rrr,2.4,2.7,8.0,-0.0199,Southern_California.20040531.stacov.point-2016/02/16-09:51:33 
10,20040601,2004.4169,-172.2,141.9,-5.8,rrr,2.4,2.7,8.0,-0.0152,Southern_California.20040601.stacov.point-2016/02/16-09:51:36 
11,20040602,2004.4196,-171.8,142.5,-3.8,rrr,2.3,2.7,7.7,0.0135,Southern_California.20040602.stacov.point-2016/02/16-09:51:39 
12,20040603,2004.4224,-171.3,144.3,-9.6,rrr,2.3,2.6,7.7,0.0122,Southern_California.20040603.stacov.point-2016/02/16-09:51:42 
13,20040604,2004.4251,-170.7,142.2,-6.1,rrr,2.3,2.6,7.7,0.0056,Southern_California.20040604.stacov.point-2016/02/16-09:51:44 
14,20040605,2004.4278,-172.4,142.4,-10.1,rrr,2.4,2.7,8.1,-0.0202,Southern_California.20040605.stacov.point-2016/02/16-09:51:47 
15,20040606,2004.4306,-173.0,141.4,-9.2,rrr,2.4,2.7,8.0,-0.0188,Southern_California.20040606.stacov.point-2016/02/16-09:51:49 
16,20040607,2004.4333,-171.9,143.1,-5.1,rrr,2.4,2.7,8.0,-0.0205,Southern_California.20040607.stacov.point-2016/02/16-09:51:50 
17,20040608,2004.4361,-172.1,143.0,-3.3,rrr,2.3,2.7,7.7,0.0056,Southern_California.20040608.stacov.point-2016/02/16-09:51:51 
18,20040609,2004.4388,-173.1,142.6,-1.5,rrr,2.4,2.6,8.1,-0.022,Southern_California.20040609.stacov.point-2016/02/16-09:51:52 
19,20040610,2004.4415,-171.7,141.1,-8.6,rrr,2.3,2.6,7.7,0.005,Southern_California.20040610.stacov.point-2016/02/16-09:51:54 
20,20040611,2004.4443,-172.2,142.9,-9.0,rrr,2.3,2.7,8.0,-0.0167,Southern_California.20040611.stacov.point-2016/02/16-09:51:55 
21,20040612,2004.447,-173.6,142.1,-7.5,rrr,2.4,2.7,8.1,-0.0067,Southern_California.20040612.stacov.point-2016/02/16-09:51:58 
22,20040613,2004.4497,-171.9,140.6,-6.8,rrr,2.4,2.7,8.1,-0.0171,Southern_California.20040613.stacov.point-2016/02/16-09:51:58 
23,20040614,2004.4525,-171.7,140.9,-5.9,rrr,2.4,2.9,8.2,0.0315,Southern_California.20040614.stacov.point-2016/02/16-09:51:59 
24,20040615,2004.4552,-172.7,140.9,-0.8,rrr,2.4,2.8,8.2,0.045,Southern_California.20040615.stacov.point-2016/02/16-09:52:00 
25,20040616,2004.458,-172.7,143.4,-10.3,rrr,2.5,2.8,8.4,0.0275,Southern_California.20040616.stacov.point-2016/02/16-09:52:03 
26,20040617,2004.4607,-171.6,142.1,-15.5,rrr,2.4,2.7,8.1,-0.0073,Southern_California.20040617.stacov.point-2016/02/16-09:52:04 
27,20040618,2004.4634,-171.0,143.1,-14.4,rrr,2.5,2.8,8.2,0.0469,Southern_California.20040618.stacov.point-2016/02/16-09:52:06 
28,20040619,2004.4662,-172.3,142.7,-11.4,rrr,2.5,2.8,8.2,0.0355,Southern_California.20040619.stacov.point-2016/02/16-09:52:07 
29,20040620,2004.4689,-171.8,140.2,-13.1,rrr,2.4,2.6,7.9,0.0032,Southern_California.20040620.stacov.point-2016/02/16-09:52:09 
30,20040621,2004.4716,-172.3,140.8,-6.2,rrr,2.4,2.7,7.9,0.0013,Southern_California.20040621.stacov.point-2016/02/16-09:52:12 
31,20040622,2004.4744,-171.9,139.7,-9.0,rrr,2.4,2.7,8.1,-0.0097,Southern_California.20040622.stacov.point-2016/02/16-09:52:15 
32,20040623,2004.4771,-172.4,141.5,-3.7,rrr,2.4,2.7,8.1,-0.0185,Southern_California.20040623.stacov.point-2016/02/16-09:52:17 
33,20040624,2004.4799,-171.0,141.8,-11.5,rrr,2.4,2.7,8.1,-0.0192,Southern_California.20040624.stacov.point-2016/02/16-09:52:22 
34,20040625,2004.4826,-171.7,143.0,-12.3,rrr,2.5,2.8,8.6,0.0274,Southern_California.20040625.stacov.point-2016/02/16-09:52:23 
35,20040626,2004.4853,-171.3,141.6,-9.0,rrr,2.4,2.7,7.9,-0.0065,Southern_California.20040626.stacov.point-2016/02/16-09:52:25 
36,20040627,2004.4881,-169.8,142.1,-11.4,rrr,2.4,2.7,8.1,-0.0193,Southern_California.20040627.stacov.point-2016/02/16-09:52:26 
37,20040628,2004.4908,-171.4,142.5,-14.7,rrr,2.4,2.7,8.1,-0.022,Southern_California.20040628.stacov.point-2016/02/16-09:52:27 
38,20040629,2004.4935,-172.0,140.1,-18.1,rrr,2.4,2.7,8.1,-0.0424,Southern_California.20040629.stacov.point-2016/02/16-09:52:30 
39,20040630,2004.4963,-174.0,139.5,-16.1,rrr,2.4,2.7,8.1,-0.0144,Southern_California.20040630.stacov.point-2016/02/16-09:52:32 
40,20040701,2004.499,-172.9,140.6,-18.9,rrr,2.4,2.7,8.1,-0.0252,Southern_California.20040701.stacov.point-2016/02/16-09:52:34 
