,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20080216,2008.1269,-164.0,129.7,-13.0,rrr,2.5,2.8,8.5,0.0049,Southern_California.20080216.stacov.point-2016/02/16-10:55:28 
1,20080217,2008.1296,-165.1,130.1,-12.2,rrr,2.5,2.7,8.5,-0.0055,Southern_California.20080217.stacov.point-2016/02/16-10:55:32 
2,20080218,2008.1323,-164.8,129.7,-12.9,rrr,2.5,2.8,8.5,-0.0183,Southern_California.20080218.stacov.point-2016/02/16-10:55:37 
3,20080219,2008.1351,-166.5,129.8,-20.3,rrr,2.5,2.8,8.7,-0.0413,Southern_California.20080219.stacov.point-2016/02/16-10:55:39 
4,20080220,2008.1378,-167.1,131.5,-17.1,rrr,2.5,2.8,8.5,0.0042,Southern_California.20080220.stacov.point-2016/02/16-10:55:41 
5,20080221,2008.1406,-167.0,127.7,-16.4,rrr,2.5,2.7,8.5,-0.0185,Southern_California.20080221.stacov.point-2016/02/16-10:55:45 
6,20080222,2008.1433,-168.5,128.9,-11.0,rrr,2.5,2.7,8.5,0.0099,Southern_California.20080222.stacov.point-2016/02/16-10:55:47 
7,20080223,2008.146,-165.9,128.7,-11.7,rrr,2.5,2.8,8.5,0.0068,Southern_California.20080223.stacov.point-2016/02/16-10:55:49 
8,20080224,2008.1488,-166.6,129.2,-9.8,rrr,2.5,2.8,8.8,-0.0266,Southern_California.20080224.stacov.point-2016/02/16-10:55:51 
9,20080225,2008.1515,-165.3,130.9,-14.1,rrr,2.5,2.8,8.5,0.0011,Southern_California.20080225.stacov.point-2016/02/16-10:55:53 
10,20080226,2008.1542,-165.9,130.5,-21.2,rrr,2.5,2.8,8.5,0.0037,Southern_California.20080226.stacov.point-2016/02/16-10:55:57 
11,20080227,2008.157,-165.2,130.7,-17.1,rrr,2.5,2.8,8.5,0.0022,Southern_California.20080227.stacov.point-2016/02/16-10:55:59 
12,20080228,2008.1597,-166.0,130.9,-17.7,rrr,2.5,2.8,8.5,0.0073,Southern_California.20080228.stacov.point-2016/02/16-10:56:03 
13,20080229,2008.1625,-164.5,129.1,-21.3,rrr,2.5,2.8,8.8,-0.0471,Southern_California.20080229.stacov.point-2016/02/16-10:56:05 
14,20080301,2008.1652,-165.3,128.4,-12.2,rrr,2.5,2.8,8.5,-0.0043,Southern_California.20080301.stacov.point-2016/02/16-10:56:09 
