,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20040820,2004.6359,-101.1,65.7,2.3,rrr,2.3,2.6,7.7,-0.0351,Southern_California.20040820.stacov.point-2016/02/16-09:54:16 
1,20040821,2004.6387,-102.5,65.7,2.2,rrr,2.4,2.6,7.7,-0.0346,Southern_California.20040821.stacov.point-2016/02/16-09:54:19 
2,20040822,2004.6414,-100.9,66.5,3.8,rrr,2.4,2.8,8.0,0.0173,Southern_California.20040822.stacov.point-2016/02/16-09:54:20 
3,20040823,2004.6441,-101.0,65.3,4.6,rrr,2.4,2.8,8.0,0.0197,Southern_California.20040823.stacov.point-2016/02/16-09:54:21 
4,20040824,2004.6469,-101.0,67.0,12.7,rrr,2.4,2.8,8.2,-0.0064,Southern_California.20040824.stacov.point-2016/02/16-09:54:22 
5,20040825,2004.6496,-100.6,69.9,10.7,rrr,2.5,2.8,8.2,-0.0175,Southern_California.20040825.stacov.point-2016/02/16-09:54:24 
6,20040826,2004.6523,-103.2,65.3,8.2,rrr,2.4,2.8,8.0,0.0193,Southern_California.20040826.stacov.point-2016/02/16-09:54:25 
7,20040827,2004.6551,-101.1,65.5,5.1,rrr,2.4,2.6,7.7,-0.0303,Southern_California.20040827.stacov.point-2016/02/16-09:54:28 
8,20040828,2004.6578,-101.1,64.6,1.0,rrr,2.4,2.9,8.0,0.0053,Southern_California.20040828.stacov.point-2016/02/16-09:54:28 
9,20040829,2004.6606,-100.7,65.7,2.8,rrr,2.4,2.9,8.0,0.0025,Southern_California.20040829.stacov.point-2016/02/16-09:54:30 
10,20040830,2004.6633,-100.8,66.8,1.0,rrr,2.4,2.7,7.9,-0.0443,Southern_California.20040830.stacov.point-2016/02/16-09:54:32 
11,20040831,2004.666,-100.2,66.1,4.7,rrr,2.4,2.6,7.9,-0.043,Southern_California.20040831.stacov.point-2016/02/16-09:54:33 
12,20040901,2004.6688,-101.6,66.3,9.6,rrr,2.4,2.6,7.9,-0.0345,Southern_California.20040901.stacov.point-2016/02/16-09:54:34 
13,20040902,2004.6715,-99.1,65.0,9.4,rrr,2.4,2.8,8.0,0.0192,Southern_California.20040902.stacov.point-2016/02/16-09:54:37 
14,20040903,2004.6742,-99.2,66.5,4.2,rrr,2.4,2.8,8.2,-0.0061,Southern_California.20040903.stacov.point-2016/02/16-09:54:40 
