,DateI,DateD,N,E,U,Tech1,dN,dE,dU,Tech2,Descr
0,20060922,2006.7249,-134.5,127.5,-23.1,rrr,3.5,4.0,17.1,-0.1695,Southern_California.20060922.stacov.point-2016/02/16-10:28:24 
1,20060923,2006.7277,-135.1,127.6,-14.5,rrr,3.4,3.9,16.7,-0.1986,Southern_California.20060923.stacov.point-2016/02/16-10:28:26 
2,20060924,2006.7304,-133.4,126.2,-15.0,rrr,3.5,4.0,16.8,-0.1301,Southern_California.20060924.stacov.point-2016/02/16-10:28:29 
3,20060925,2006.7332,-132.9,128.7,-17.4,rrr,3.3,3.9,16.1,-0.137,Southern_California.20060925.stacov.point-2016/02/16-10:28:34 
4,20060926,2006.7359,-133.2,126.4,-18.6,rrr,3.4,3.8,16.4,-0.1328,Southern_California.20060926.stacov.point-2016/02/16-10:28:39 
5,20060927,2006.7386,-132.8,128.5,-23.0,rrr,3.3,3.8,16.1,-0.1352,Southern_California.20060927.stacov.point-2016/02/16-10:28:42 
6,20060928,2006.7414,-133.7,128.9,-15.1,rrr,3.3,3.8,16.5,-0.162,Southern_California.20060928.stacov.point-2016/02/16-10:28:44 
7,20060929,2006.7441,-133.8,127.7,-18.1,rrr,3.3,3.8,16.5,-0.1512,Southern_California.20060929.stacov.point-2016/02/16-10:28:47 
8,20060930,2006.7468,-132.2,127.2,-9.1,rrr,3.3,3.9,16.6,-0.0851,Southern_California.20060930.stacov.point-2016/02/16-10:28:48 
9,20061001,2006.7496,-132.4,127.5,-14.9,rrr,3.3,3.9,16.5,-0.1646,Southern_California.20061001.stacov.point-2016/02/16-10:28:51 
10,20061002,2006.7523,-130.9,130.0,-18.4,rrr,3.4,3.9,16.3,-0.1442,Southern_California.20061002.stacov.point-2016/02/16-10:28:55 
11,20061003,2006.7551,-131.7,128.5,-19.8,rrr,3.5,4.0,16.8,-0.1238,Southern_California.20061003.stacov.point-2016/02/16-10:28:58 
12,20061004,2006.7578,-132.1,126.5,-11.5,rrr,3.3,3.9,16.1,-0.1221,Southern_California.20061004.stacov.point-2016/02/16-10:29:03 
13,20061005,2006.7605,-130.4,130.0,-4.3,rrr,3.3,3.9,16.6,-0.0912,Southern_California.20061005.stacov.point-2016/02/16-10:29:07 
14,20061006,2006.7633,-133.1,129.4,-16.1,rrr,3.3,3.8,15.6,-0.1553,Southern_California.20061006.stacov.point-2016/02/16-10:29:12 
15,20061007,2006.766,-132.0,129.2,-15.0,rrr,3.3,4.0,16.9,-0.116,Southern_California.20061007.stacov.point-2016/02/16-10:29:14 
16,20061008,2006.7687,-130.4,134.9,-15.0,rrr,3.4,4.1,17.3,-0.114,Southern_California.20061008.stacov.point-2016/02/16-10:29:19 
